Discipline,Semester,Category,Credits,Course Code,Course Title,Mandatory,Weightage,Hardness
FYUGP Malayalam,6,SEC,3,UK6SECMAL301,പ്രക്ഷേപണവും സംപ്രേഷണവും,0.0,0.06,0.18
FYUGP Mathematics,4,SEC,3,UK4SECMAT200,Typesetting Documents with LATEX,0.0,0.06,0.18
FYUGP Mathematics,4,SEC,3,UK4SECMAT201,Numerical Methods,0.0,0.06,0.18
FYUGP Mathematics,5,SEC,3,UK5SECMAT300,Programming with Python,0.0,0.06,0.18
FYUGP Mathematics,5,SEC,3,UK5SECMAT301,Programming with Scilab,0.0,0.06,0.18
FYUGP Mathematics,6,SEC,3,UK6SECMAT300,Programming with R,0.0,0.06,0.18
FYUGP Microbiology,4,SEC,3,UK4SECMBY201,Food Quality Assurance,0.0,0.06,0.18
FYUGP Microbiology,4,SEC,3,UK4SECMBY202,Food Quality Control,0.0,0.06,0.18
FYUGP Microbiology,5,SEC,3,UK5SECMBY301,Mushroom Cultivation,0.0,0.06,0.18
FYUGP Microbiology,6,SEC,3,UK6SECMBY301,Scientific Writing and Presentation,0.0,0.06,0.18
FYUGP Mridangam,4,SEC,3,UK4SECMRD201,Audio Listening & Analysis,0.0,0.06,0.18
FYUGP Mridangam,5,SEC,3,UK5SECMRD301,Development of Manodharma,0.0,0.06,0.18
FYUGP Home Science,4,SEC,3,UK4SECHSC200,Entrepreneurship Development,0.0,0.06,0.18
FYUGP Home Science,4,SEC,3,UK4SECHSC201,Art of Flower Arrangement,0.0,0.06,0.18
FYUGP Home Science,5,SEC,3,UK5SECHSC300,Developmental Journalism,0.0,0.06,0.18
FYUGP Home Science,5,SEC,3,UK5SECHSC301,Applied art on soft furnishings,0.0,0.06,0.18
FYUGP Home Science,6,SEC,3,UK6SECHSC300,Patisserie and Confectionary,0.0,0.06,0.18
FYUGP Home Science,6,SEC,3,UK6SECHSC301,Indoor Gardening,0.0,0.06,0.18
FYUGP Journalism,4,SEC,3,UK4SECJMC200,Visual Design,0.0,0.06,0.18
FYUGP Journalism,5,SEC,3,UK5SECJMC300,Content Writing,0.0,0.06,0.18
FYUGP Journalism,6,SEC,3,UK6SECJMC300,Digital Story Telling,0.0,0.06,0.18
FYUGP Linguistics,4,SEC,3,UK4SECLIN200,Academic Writing,0.0,0.06,0.18
FYUGP Linguistics,5,SEC,3,UK5SECLIN300,Content Writing,0.0,0.06,0.18
FYUGP Linguistics,6,SEC,3,UK6SECLIN300,Text Summarization,0.0,0.06,0.18
FYUGP Malayalam,4,SEC,3,UK4SECMAL200,മാധ്യമപ്രയോഗ പാഠങ്ങൾ,0.0,0.06,0.18
FYUGP Malayalam,4,SEC,3,UK4SECMAL201,വിവർത്തനം - പ്രായോഗികപാഠങ്ങൾ,0.0,0.06,0.18
FYUGP German,4,SEC,3,UK4SECGER201,GERMAN FOR COMMUNICATION,0.0,0.06,0.18
FYUGP German,5,SEC,3,UK5SECGER301,GERMAN FOR TRANSLATION,0.0,0.06,0.18
FYUGP German,6,SEC,3,UK6SECGER302,GERMAN FOR TOURISM AND HOSPITALITY MANAGEMENT.,0.0,0.06,0.18
FYUGP Hindi,4,SEC,3,UK4SECHIN200,HINDI COMPUTING,0.0,0.06,0.18
FYUGP Hindi,4,SEC,3,UK4SECHIN201,BOLCHAL KI HINDI,0.0,0.06,0.18
FYUGP Hindi,5,SEC,3,UK5SECHIN300,WEB LITERATURE IN HINDI,0.0,0.06,0.18
FYUGP Hindi,5,SEC,3,UK5SECHIN301,CREATIVE WRITING IN HINDI,0.0,0.06,0.18
FYUGP Hindi,6,SEC,3,UK6SECHIN300,ART OF ADVERTISEMENT,0.0,0.06,0.18
FYUGP Hindi,6,SEC,3,UK6SECHIN301,SCRIPT WRITING IN HINDI,0.0,0.06,0.18
FYUGP History,4,SEC,3,UK4SECHIS200,Practice of Oral History,0.0,0.06,0.18
FYUGP History,4,SEC,3,UK4SECHIS201,Environmental History: Introduction to GIS Applications,0.0,0.06,0.18
FYUGP History,5,SEC,3,UK5SECHIS300,Principles and Techniques of Archaeology,0.0,0.06,0.18
FYUGP History,5,SEC,3,UK5SECHIS301,Museology,0.0,0.06,0.18
FYUGP History,6,SEC,3,UK6SECHIS300,History and Media Studies: Theory and Applications,0.0,0.06,0.18
FYUGP History,6,SEC,3,UK6SECHIS301,Digital History,0.0,0.06,0.18
FYUGP English,4,SEC,3,UK4SECENG203,SOFT SKILLS FOR TOURISM AND HOSPITALITY,0.0,0.06,0.18
FYUGP English,4,SEC,3,UK4SECENG204,Writing for Cyber Spaces,0.0,0.06,0.18
FYUGP English,4,SEC,3,UK4SECENG205,Essential Skills for Everyday life,0.0,0.06,0.18
FYUGP English,5,SEC,3,UK5SECENG300,English for Professional Communication,0.0,0.06,0.18
FYUGP English,5,SEC,3,UK5SECENG301,Personality Development and Communication Mastery for Career Success,0.0,0.06,0.18
FYUGP English,6,SEC,3,UK6SECENG300,Writing for Print Media,0.0,0.06,0.18
FYUGP English,6,SEC,3,UK6SECENG301,Developing and Curating Digital content,0.0,0.06,0.18
FYUGP Geography,4,SEC,3,UK4SECGGY200,Introduction to Maps,0.0,0.06,0.18
FYUGP Geography,5,SEC,3,UK5SECGGY300,Introduction to Geospatial Technology,0.0,0.06,0.18
FYUGP Geography,6,SEC,3,UK6SECGGY300,GIS For Environment and Human Resources Management,0.0,0.06,0.18
FYUGP Geology,4,SEC,3,UK4SECGLY200,Gemology,0.0,0.06,0.18
FYUGP Geology,4,SEC,3,UK4SECGLY220,Coal and Petroleum Geology,0.0,0.06,0.18
FYUGP Geology,5,SEC,3,UK5SECGLY300,Geotechnical Investigation of Soils,0.0,0.06,0.18
FYUGP Geology,5,SEC,3,UK5SECGLY320,Geotechnics,0.0,0.06,0.18
FYUGP Geology,6,SEC,3,UK6SECGLY300,Remote Sensing and Geographic Information System,0.0,0.06,0.18
FYUGP Geology,6,SEC,3,UK6SECGLY320,Essentials of Geoinformatics,0.0,0.06,0.18
FYUGP Arabic,1,MDC,3,UK1MDCARA100,An Introduction to Gulf Arabic,0.0,0.06,0.18
FYUGP Arabic,2,MDC,3,UK2MDCARA100,Spoken Arabic,0.0,0.06,0.18
FYUGP Arabic,3,MDC,3,UK3MDCARA200,Arabic Heritage in Kerala,0.0,0.06,0.18
FYUGP Arabic,3,MDC,3,UK3MDCARA201,Arabic for Everyday Life,0.0,0.06,0.18
FYUGP BA Music,1,MDC,3,UK1MDCMUS101,Basic Lessons of Carnatic Music - I,0.0,0.06,0.18
FYUGP BA Music,1,MDC,3,UK1MDCMUS102,MUSIC AND SCIENCE,0.0,0.06,0.18
FYUGP BA Music,2,MDC,3,UK2MDCMUS101,Basic Lessons of Carnatic Music - II,0.0,0.06,0.18
FYUGP BA Music,2,MDC,3,UK2MDCMUS202,PHILOSOPHICAL & HISTORICAL PERSPECTIVES OF MUSIC,0.0,0.06,0.18
FYUGP Biochemistry,1,MDC,3,UK1MDCBCH100,Biochemistry of contagious diseases: current scenario,0.0,0.06,0.18
FYUGP Electronics,5,SEC,3,UK5SECELE300,Solar Technology & Security Systems,0.0,0.06,0.18
FYUGP Electronics,5,SEC,3,UK5SECELE301,Disaster Management,0.0,0.06,0.18
FYUGP Electronics,6,SEC,3,UK6SECELE300,Matlab and its Applications,0.0,0.06,0.18
FYUGP Electronics,6,SEC,3,UK6SECELE301,Next Generation Networking,0.0,0.06,0.18
FYUGP English,4,SEC,3,UK4SECENG200,English for Employability,0.0,0.06,0.18
FYUGP English,4,SEC,3,UK4SECENG201,ENGLISH FOR EFFECTIVE COMMUNICATION,0.0,0.06,0.18
FYUGP English,4,SEC,3,UK4SECENG202,TOURISM AND CULTURAL COMMUNICATION,0.0,0.06,0.18
FYUGP Biochemistry,1,MDC,3,UK1MDCBCH101,Nutritional biochemistry for health & fitness,0.0,0.06,0.18
FYUGP Biochemistry,1,MDC,3,UK1MDCBCH102,Biochemical applications in forensics,0.0,0.06,0.18
FYUGP Biochemistry,2,MDC,3,UK2MDCBCH100,Biochemistry of lifestyle diseases,0.0,0.06,0.18
FYUGP Biochemistry,2,MDC,3,UK2MDCBCH101,Biochemistry of food adulteration,0.0,0.06,0.18
FYUGP Biochemistry,2,MDC,3,UK2MDCBCH102,Application of Artificial intelligence in Biomedical science,0.0,0.06,0.18
FYUGP Biochemistry,2,MDC,3,UK2MDCBCH103,Biochemical Aspects of Emerging and Reemerging diseases,0.0,0.06,0.18
FYUGP Biotechnology,1,MDC,3,UK1MDCBIT100,Emerging pandemics & infectious diseases,0.0,0.06,0.18
FYUGP Biotechnology,1,MDC,3,UK1MDCBIT101,Innovations in Biotechnology,0.0,0.06,0.18
FYUGP Biotechnology,1,MDC,3,UK1MDCBIT102,Nutrition and Health,0.0,0.06,0.18
FYUGP Biotechnology,2,MDC,3,UK2MDCBIT103,Biofuel technology,0.0,0.06,0.18
FYUGP Biotechnology,2,MDC,3,UK2MDCBIT104,"Food safety, preservation and quality management",0.0,0.06,0.18
FYUGP Biotechnology,2,MDC,3,UK2MDCBIT105,Life style disease and management,0.0,0.06,0.18
FYUGP Botany,1,MDC,3,UK1MDCBOT101,Landscaping and Gardening,0.0,0.06,0.18
FYUGP Botany,1,MDC,3,UK1MDCBOT102,Floriculture,0.0,0.06,0.18
FYUGP Botany,1,MDC,3,UK1MDCBOT103,Botany in Forensic Science,0.0,0.06,0.18
FYUGP Botany,2,MDC,3,UK2MDCBOT101,Plants and Human welfare.,0.0,0.06,0.18
FYUGP Botany,2,MDC,3,UK2MDCBOT102,Ecotourism,0.0,0.06,0.18
FYUGP Botany,2,MDC,3,UK2MDCBOT103,Organic Farming,0.0,0.06,0.18
FYUGP BPA Music,1,MDC,3,UK1MDCMUV101,Introduction to Carnatic Music -I,0.0,0.06,0.18
FYUGP BPA Music,2,MDC,3,UK2MDCMUV101,Introduction to Carnatic Music -II,0.0,0.06,0.18
FYUGP BPA Veena,1,MDC,3,UK1MDCVNA101,Historical perspectives of Veena -I,0.0,0.06,0.18
FYUGP BPA Veena,2,MDC,3,UK2MDCVNA101,Historical Perspectives of Veena -II,0.0,0.06,0.18
FYUGP BPA Violin,1,MDC,3,UK1MDCVIO101,Introduction to Violin and Basic Lessons,0.0,0.06,0.18
FYUGP BPA Violin,2,MDC,3,UK2MDCVIO101,A Prologue to Carnatic Music -II,0.0,0.06,0.18
FYUGP Chemistry,1,MDC,3,UK1MDCCHE100,FUNDAMENTAL ASPECTS OF ENVIRONMENTAL CHEMISTRY,0.0,0.06,0.18
FYUGP Chemistry,1,MDC,3,UK1MDCCHE101,POLYMERS & BIOPOLYMERS,0.0,0.06,0.18
FYUGP Chemistry,2,MDC,3,UK2MDCCHE100,CHEMISTRY IN EVERYDAY LIFE,0.0,0.06,0.18
FYUGP Chemistry,2,MDC,3,UK2MDCCHE101,FOOD CHEMISTRY,0.0,0.06,0.18
FYUGP Commerce,1,MDC,3,UK1MDCCOM100,Accounting for Everyone,0.0,0.06,0.18
FYUGP Commerce,1,MDC,3,UK1MDCCOM101,Fundamentals of Investment,0.0,0.06,0.18
FYUGP Commerce,2,MDC,3,UK2MDCCOM100,Personal Financial Planning,0.0,0.06,0.18
FYUGP Commerce,2,MDC,3,UK2MDCCOM101,Investing in Stock Market,0.0,0.06,0.18
FYUGP Economics,1,MDC,3,UK1MDCECO100,Economics for Everyone,0.0,0.06,0.18
FYUGP Economics,1,MDC,3,UK1MDCECO101,Sustainable Development,0.0,0.06,0.18
FYUGP Economics,2,MDC,3,UK2MDCECO100,Global Economic Issues,0.0,0.06,0.18
FYUGP Economics,2,MDC,3,UK2MDCECO101,Survey Techniques in Social Sciences,0.0,0.06,0.18
FYUGP Electronics,1,MDC,3,UK1MDCELE100,Electronics for Biology,0.0,0.06,0.18
FYUGP Electronics,1,MDC,3,UK1MDCELE101,Basics of IoT,0.0,0.06,0.18
FYUGP Electronics,2,MDC,3,UK2MDCELE100,AI for Beginners,0.0,0.06,0.18
FYUGP Electronics,2,MDC,3,UK2MDCELE101,Essential Electronics,0.0,0.06,0.18
FYUGP English,1,MDC,3,UK1MDCENG100,Pop Culture,0.0,0.06,0.18
FYUGP English,1,MDC,3,UK1MDCENG101,Gender and Society,0.0,0.06,0.18
FYUGP English,1,MDC,3,UK1MDCENG102,Literature and Environment,0.0,0.06,0.18
FYUGP English,2,MDC,3,UK2MDCENG100,Comics and Graphic Fiction,0.0,0.06,0.18
FYUGP English,2,MDC,3,UK2MDCENG101,Travel Writing,0.0,0.06,0.18
FYUGP English,2,MDC,3,UK2MDCENG102,New Media and Society,0.0,0.06,0.18
FYUGP English,3,MDC,3,UK3MDCENG200,Kerala Studies-History and Society,0.0,0.06,0.18
FYUGP English,3,MDC,3,UK3MDCENG201,Kerala Studies-Art and Culture,0.0,0.06,0.18
FYUGP English,3,MDC,3,UK3MDCENG202,KERALA IN CONTEXT,0.0,0.06,0.18
FYUGP Geography,1,MDC,3,UK1MDCGGY100,Introduction to Geopolitics,0.0,0.06,0.18
FYUGP Geography,1,MDC,3,UK1MDCGGY101,Introduction to Earth Science and Environment,0.0,0.06,0.18
FYUGP Geography,2,MDC,3,UK2MDCGGY100,Introduction to Climate Change and Mitigation,0.0,0.06,0.18
FYUGP Geography,2,MDC,3,UK2MDCGGY101,Introduction to Disaster Management,0.0,0.06,0.18
FYUGP Geology,1,MDC,3,UK1MDCGLY100,Natural Energy Resource Management,0.0,0.06,0.18
FYUGP Geology,1,MDC,3,UK1MDCGLY120,Mother Earth,0.0,0.06,0.18
FYUGP Geology,2,MDC,3,UK2MDCGLY100,Geoscience and Environmental Management,0.0,0.06,0.18
FYUGP Geology,2,MDC,3,UK2MDCGLY120,The Dynamic Earth,0.0,0.06,0.18
FYUGP Geology,2,MDC,3,UK2MDCGLY121,Earth Materials,0.0,0.06,0.18
FYUGP German,1,MDC,3,UK1MDCGER101,FUNCTIONAL GERMAN - I,0.0,0.06,0.18
FYUGP German,2,MDC,3,UK2MDCGER102,FUNCTIONAL GERMAN - II,0.0,0.06,0.18
FYUGP Hindi,1,MDC,3,UK1MDCHIN100,MEETHI HINDI,0.0,0.06,0.18
FYUGP Hindi,1,MDC,3,UK1MDCHIN101,HINDI GAZAL,0.0,0.06,0.18
FYUGP Hindi,2,MDC,3,UK2MDCHIN100,GLOBAL HINDI,0.0,0.06,0.18
FYUGP Hindi,2,MDC,3,UK2MDCHIN101,HINDI FILMI GEET,0.0,0.06,0.18
FYUGP Hindi,3,MDC,3,UK3MDCHIN200,KERAL KI KALAYEIN,0.0,0.06,0.18
FYUGP Hindi,3,MDC,3,UK3MDCHIN201,KERAL KE TYOHAR,0.0,0.06,0.18
FYUGP History,1,MDC,3,UK1MDCHIS100,History of Medicine,0.0,0.06,0.18
FYUGP History,1,MDC,3,UK1MDCHIS101,"Reflections on Film, History, and Culture",0.0,0.06,0.18
FYUGP History,2,MDC,3,UK2MDCHIS100,Exploring Indian History Through Music,0.0,0.06,0.18
FYUGP History,2,MDC,3,UK2MDCHIS101,Epigraphy and Numismatics,0.0,0.06,0.18
FYUGP Home Science,1,MDC,3,UK1MDCHSC100,Life skill training,0.0,0.06,0.18
FYUGP Home Science,1,MDC,3,UK1MDCHSC101,Nutrition in Cosmetology,0.0,0.06,0.18
FYUGP Home Science,2,MDC,3,UK2MDCHSC100,Mental Health and Adolescent Counselling,0.0,0.06,0.18
FYUGP Home Science,2,MDC,3,UK2MDCHSC101,Creative art for interiors,0.0,0.06,0.18
FYUGP Journalism,1,MDC,3,UK1MDCJMC100,Introduction to Photography,0.0,0.06,0.18
FYUGP Journalism,2,MDC,3,UK2MDCJMC100,Basics of Videography,0.0,0.06,0.18
FYUGP Linguistics,1,MDC,3,UK1MDCLIN100,Language and Gender,0.0,0.06,0.18
FYUGP Linguistics,2,MDC,3,UK2MDCLIN100,Language and Law,0.0,0.06,0.18
FYUGP Malayalam,1,MDC,3,UK1MDCMAL100,നാട്ടറിവും കൃഷിശാസ്ത്രവും,0.0,0.06,0.18
FYUGP Malayalam,1,MDC,3,UK1MDCMAL101,മാധ്യമപഠനം,0.0,0.06,0.18
FYUGP Malayalam,1,MDC,3,UK1MDCMAL102,മത്സരപരീക്ഷയിലെ മലയാളം,0.0,0.06,0.18
FYUGP Malayalam,2,MDC,3,UK2MDCMAL100,മാധ്യമസാങ്കേതികതയും വിപണനവും,0.0,0.06,0.18
FYUGP Malayalam,2,MDC,3,UK2MDCMAL101,അതിജീവനസാഹിത്യം,0.0,0.06,0.18
FYUGP Malayalam,2,MDC,3,UK2MDCMAL102,തിരക്കഥാരചന,0.0,0.06,0.18
FYUGP Malayalam,2,MDC,3,UK2MDCMAL103,വിനിമയ മലയാളം,0.0,0.06,0.18
FYUGP Malayalam,3,MDC,3,UK3MDCMAL200,കേരളം - ദേശം - പ്രകൃതി - സമൂഹം,0.0,0.06,0.18
FYUGP Malayalam,3,MDC,3,UK3MDCMAL201,കേരളം - ഭാഷ - സാഹിത്യം - കല,0.0,0.06,0.18
FYUGP Malayalam,3,MDC,3,UK3MDCMAL202,കേരളത്തിന്റെ കാർഷിക സംസ്കൃതിയും ഭക്ഷ്യസുരക്ഷാ അവബോധവും,0.0,0.06,0.18
FYUGP Mathematics,1,MDC,3,UK1MDCMAT100,Numerical Ability - I,0.0,0.06,0.18
FYUGP Mathematics,1,MDC,3,UK1MDCMAT101,Mathematical Thinking,0.0,0.06,0.18
FYUGP Mathematics,2,MDC,3,UK2MDCMAT100,Numerical Ability- II,0.0,0.06,0.18
FYUGP Mathematics,2,MDC,3,UK2MDCMAT101,Business Mathematics,0.0,0.06,0.18
FYUGP Mathematics,2,MDC,3,UK2MDCMAT102,Basic Operations Research,0.0,0.06,0.18
FYUGP Mathematics,2,MDC,3,UK2MDCMAT103,Introduction to Modular Arithmetic and Cryptography,0.0,0.06,0.18
FYUGP Microbiology,1,MDC,3,UK1MDCMBY101,Microbes in Daily Life,0.0,0.06,0.18
FYUGP Microbiology,2,MDC,3,UK2MDCMBY101,Basic Food Microbiology,0.0,0.06,0.18
FYUGP Microbiology,2,MDC,3,UK2MDCMBY102,Entrepreneurial Microbiology,0.0,0.06,0.18
FYUGP Mridangam,1,MDC,3,UK1MDCMRD101,Importance of Tala,0.0,0.06,0.18
FYUGP Mridangam,2,MDC,3,UK2MDCMRD101,Advanced Level of Padakkais,0.0,0.06,0.18
FYUGP Philosophy,1,MDC,3,UK1MDCPHI100,Philosophy of Human Rights,0.0,0.06,0.18
FYUGP Philosophy,1,MDC,3,UK1MDCPHI101,Feminist Philosophy,0.0,0.06,0.18
FYUGP Philosophy,2,MDC,3,UK2MDCPHI100,Philosophy of Gender,0.0,0.06,0.18
FYUGP Philosophy,2,MDC,3,UK2MDCPHI101,Dalit Philosophy,0.0,0.06,0.18
FYUGP Physics,1,MDC,3,UK1MDCPHY100,Elementary Data Analysis,0.0,0.06,0.18
FYUGP Physics,1,MDC,3,UK1MDCPHY101,Environmental Physics,0.0,0.06,0.18
FYUGP Physics,1,MDC,3,UK1MDCPHY102,Green Energy,0.0,0.06,0.18
FYUGP Physics,1,MDC,3,UK1MDCPHY103,Physics in Arts and Sports,0.0,0.06,0.18
FYUGP Physics,1,MDC,3,UK1MDCPHY104,Physics of Everyday Appliances,0.0,0.06,0.18
FYUGP Physics,2,MDC,3,UK2MDCPHY100,Archaeo Physics,0.0,0.06,0.18
FYUGP Physics,2,MDC,3,UK2MDCPHY101,Basics of Artificial Intelligence,0.0,0.06,0.18
FYUGP Physics,2,MDC,3,UK2MDCPHY102,Beyond the Sky,0.0,0.06,0.18
FYUGP Physics,2,MDC,3,UK2MDCPHY103,Foundations in Forensic Science,0.0,0.06,0.18
FYUGP Physics,2,MDC,3,UK2MDCPHY104,Medical Physics,0.0,0.06,0.18
FYUGP Psychology,1,MDC,3,UK1MDCPSY100,ESSENTIAL PSYCHOLOGY FOR GRADUATE STUDENTS,0.0,0.06,0.18
FYUGP Psychology,1,MDC,3,UK1MDCPSY101,PSYCHOLOGY OF HAPPINESS,0.0,0.06,0.18
FYUGP Psychology,1,MDC,3,UK1MDCPSY102,YOGA AND STRESS MANAGEMENT,0.0,0.06,0.18
FYUGP Psychology,2,MDC,3,UK2MDCPSY103,UNDERSTANDING ADOLESCENCE AND YOUTH,0.0,0.06,0.18
FYUGP Psychology,2,MDC,3,UK2MDCPSY104,PSYCHO-CULTURAL ANALYSIS OF FILM AND CULTURAL PRODUCTS,0.0,0.06,0.18
FYUGP Psychology,2,MDC,3,UK2MDCPSY105,INDIAN PSYCHOLOGY FOR PERSONAL GROWTH,0.0,0.06,0.18
FYUGP Psychology,2,MDC,3,UK2MDCPSY106,LIFE SKILLS DEVELOPMENT,0.0,0.06,0.18
FYUGP Russian,1,MDC,3,UK1MDCRUS104,Basic Russian- I,0.0,0.06,0.18
FYUGP Russian,2,MDC,3,UK2MDCRUS108,Basic Russian - II,0.0,0.06,0.18
FYUGP Social Work,1,MDC,3,UK1MDCSWK100,Option 1: Community Immersion,0.0,0.06,0.18
FYUGP Social Work,1,MDC,3,UK1MDCSWK101,Option 2: Sustainable Development,0.0,0.06,0.18
FYUGP Social Work,2,MDC,3,UK2MDCSWK102,Option 1: Group Dynamics,0.0,0.06,0.18
FYUGP Social Work,2,MDC,3,UK2MDCSWK103,Option 2: Transforming Social Behaviour,0.0,0.06,0.18
FYUGP Social Work,3,MDC,3,UK3MDCSWK200,Working with Communities,0.0,0.06,0.18
FYUGP Sociology,1,MDC,3,UK1MDCSGY109,Sociology of Cinema,0.0,0.06,0.18
FYUGP Sociology,1,MDC,3,UK1MDCSGY110,Sociology of Arts,0.0,0.06,0.18
FYUGP Sociology,2,MDC,3,UK2MDCSGY111,Sociology of Sports,0.0,0.06,0.18
FYUGP Sociology,2,MDC,3,UK2MDCSGY112,Sociology of Disaster Managment,0.0,0.06,0.18
FYUGP Zoology,5,SEC,3,UK5SECZOO301,Vermiculture and Vermicomposting,0.0,0.06,0.18
FYUGP Zoology,4,SEC,3,UK4SECZOO201,Livestock Management,0.0,0.06,0.18
FYUGP Tamil,6,SEC,3,UK6SECTAM300,Mozhippeyarpiyal,0.0,0.06,0.18
FYUGP Botany,5,SEC,3,UK5SECBOT303,Urban Gardening and Landscaping,0.0,0.06,0.18
FYUGP Botany,6,SEC,3,UK6SECBOT301,Herbal Cosmetics,0.0,0.06,0.18
FYUGP Biotechnology,5,SEC,3,UK5SECBIT300,Plant Tissue Culture Entrepreneurship,0.0,0.06,0.18
FYUGP Biotechnology,5,SEC,3,UK5SECBIT301,Entrepreneurship in Biotechnology,0.0,0.06,0.18
FYUGP Biotechnology,5,SEC,3,UK5SECBIT302,CLINICAL RESEARCH AND DATA MANAGEMENT,0.0,0.06,0.18
FYUGP Biotechnology,6,SEC,3,UK6SECBIT302,Datascience and biotechnology,0.0,0.06,0.18
FYUGP Biotechnology,6,SEC,3,UK6SECBIT303,Clinical research and data management,0.0,0.06,0.18
FYUGP Biotechnology,6,SEC,3,UK6SECBIT304,Biopolymer Technology,0.0,0.06,0.18
FYUGP Biotechnology,6,SEC,3,UK6SECBIT305,Python programming,0.0,0.06,0.18
FYUGP Biotechnology,6,SEC,3,UK6SECBIT306,Industrial Regulatory Affairs,0.0,0.06,0.18
FYUGP Biotechnology,6,SEC,3,UK6SECBIT308,"FOOD SAFETY, PRESERVATION AND QUALITY MANAGEMENT",0.0,0.06,0.18
FYUGP Botany,4,SEC,3,UK4SECBOT201,Mushroom Cultivation,0.0,0.06,0.18
FYUGP Botany,4,SEC,3,UK4SECBOT202,Organic Agriculture Practices,0.0,0.06,0.18
FYUGP Statistics,1,MDC,3,UK1MDCSTA101,EXPERIMENTAL DESIGNS FOR SCIENCE,0.0,0.06,0.18
FYUGP Statistics,1,MDC,3,UK1MDCSTA102,SURVEY DESIGNS AND ANALYSIS FOR SOCIAL SCIENCES,0.0,0.06,0.18
FYUGP Statistics,2,MDC,3,UK2MDCSTA101,BIVARIATE AND CATEGORICAL DATA ANALYSIS,0.0,0.06,0.18
FYUGP Statistics,2,MDC,3,UK2MDCSTA102,DATA INTERPRETATION AND QUANTITATIVE REASONING,0.0,0.06,0.18
FYUGP Statistics,2,MDC,3,UK2MDCSTA103,INTRODUCTION TO MACHINE LEARNING,0.0,0.06,0.18
FYUGP Tamil,1,MDC,3,UK1MDCTAM100,Adippadai Tamil,0.0,0.06,0.18
FYUGP Tamil,2,MDC,3,UK2MDCTAM100,Payanpattu Tamil,0.0,0.06,0.18
FYUGP Tamil,3,MDC,3,UK3MDCTAM200,Kerala Tamil,0.0,0.06,0.18
FYUGP Tamil,3,MDC,3,UK3MDCTAM201,Thirai Tamil,0.0,0.06,0.18
FYUGP Zoology,1,MDC,3,UK1MDCZOO101,Health and Sex Education,0.0,0.06,0.18
FYUGP Zoology,2,MDC,3,UK2MDCZOO101,Global Climate Change,0.0,0.06,0.18
FYUGP Botany,4,SEC,3,UK4SECBOT203,Basics of Plant Tissue culture,0.0,0.06,0.18
FYUGP Botany,5,SEC,3,UK5SECBOT301,Vegetable Gardening,0.0,0.06,0.18
FYUGP Arabic,4,SEC,3,UK4SECARA200,Translation in Arabic,0.0,0.06,0.18
FYUGP Arabic,5,SEC,3,UK5SECARA300,Translation: Theory & Practice,0.0,0.06,0.18
FYUGP Botany,5,SEC,3,UK5SECBOT302,Biofertilizers and Biopesticides,0.0,0.06,0.18
FYUGP Chemistry,5,SEC,3,UK5SECCHE301,PREPARATION & FORMULATION OF HERBAL PRODUCTS,0.0,0.06,0.18
FYUGP Psychology,4,SEC,3,UK4SECPSY202,YOGA AND SELF EMPOWERMENT TECHNIQUES,0.0,0.06,0.18
FYUGP Psychology,5,SEC,3,UK5SECPSY300,ESSENTIAL SKILLS FOR COUNSELLING,0.0,0.06,0.18
FYUGP Psychology,5,SEC,3,UK5SECPSY301,MINDFULNESS AND RELAXATION TECHNIQUES,0.0,0.06,0.18
FYUGP Psychology,6,SEC,3,UK6SECPSY302,PREMARITAL COUNSELLING,0.0,0.06,0.18
FYUGP Psychology,6,SEC,3,UK6SECPSY303,SKILLS FOR PARENT EDUCATION AND SUPPORT,0.0,0.06,0.18
FYUGP Psychology,6,SEC,3,UK6SECPSY304,ASSERTIVENESS SKILLS,0.0,0.06,0.18
FYUGP Psychology,6,SEC,3,UK6SECPSY305,SKILLS TRAINING IN ORGANISATIONS,0.0,0.06,0.18
FYUGP Russian,4,SEC,3,UK4SECRUS202,Spoken Russian,0.0,0.06,0.18
FYUGP Russian,5,SEC,3,UK5SECRUS301,Practical Russian,0.0,0.06,0.18
FYUGP Russian,6,SEC,3,UK6SECRUS302,Russian in Everyday life,0.0,0.06,0.18
FYUGP Social Work,4,SEC,3,UK4SECSWK200,Option 1: Street Theatre,0.0,0.06,0.18
FYUGP Social Work,4,SEC,3,UK4SECSWK201,Option 2: Computer Applications,0.0,0.06,0.18
FYUGP Chemistry,6,SEC,3,UK6SECCHE300,CHROMATOGRAPHY,0.0,0.06,0.18
FYUGP Chemistry,6,SEC,3,UK6SECCHE301,COMPUTERS IN CHEMICAL SCIENCE,0.0,0.06,0.18
FYUGP Commerce,4,SEC,3,UK4SECCOM200,Entrepreneurial Skills,0.0,0.06,0.18
FYUGP Commerce,4,SEC,3,UK4SECCOM201,Digital Media Marketing,0.0,0.06,0.18
FYUGP Commerce,5,SEC,3,UK5SECCOM300,Data Analysis and Visualization in Finance,0.0,0.06,0.18
FYUGP Commerce,5,SEC,3,UK5SECCOM301,Forensic Accounting and Fraud Detection,0.0,0.06,0.18
FYUGP Commerce,6,SEC,3,UK6SECCOM300,Accounting Software,0.0,0.06,0.18
FYUGP Commerce,6,SEC,3,UK6SECCOM301,Stock Market Operations,0.0,0.06,0.18
